Date,Hour,PJM-E,PJM-W,NI,DAY,AEP,DUQ,DOM
05/18/10,1000,31189,5181,11150,1984,14966,1656,9695
05/18/10,1100,31633,5237,11418,2007,15245,1678,9827
05/18/10,1200,31824,5203,11636,2025,15134,1705,9817
05/18/10,1300,31808,5227,11718,2029,15279,1711,9742
05/18/10,1400,31775,5248,11668,2009,15368,1698,9760
05/18/10,1500,31433,5162,11677,2001,15100,1699,9644
05/18/10,1600,31280,5129,11580,1943,14906,1699,9602
05/18/10,1700,31430,5174,11431,1932,14892,1693,9658
05/18/10,1800,31638,5232,11344,1927,14806,1659,9790
05/18/10,1900,31387,5203,11234,1906,14710,1659,9831
05/18/10,2000,31471,5283,11053,1890,14736,1658,9926
05/18/10,2100,31895,5378,11096,1906,14945,1648,10056
05/18/10,2200,30674,5275,11441,1911,14974,1640,9618
05/18/10,2300,28222,4900,11136,1780,14092,1551,8824
05/18/10,2400,25666,4448,10291,1627,13018,1445,8022
05/17/10,100,22775,3939,8632,1414,11577,1325,7663
05/17/10,200,21759,3826,8216,1363,11142,1273,7237
05/17/10,300,21246,3731,8023,1338,10948,1242,7045
05/17/10,400,21146,3769,7875,1333,11038,1234,6996
05/17/10,500,21664,3816,7911,1368,11201,1225,7103
05/17/10,600,23370,4161,8120,1482,11994,1294,7680
05/17/10,700,26318,4616,8802,1714,13281,1464,8700
05/17/10,800,28854,4942,9860,1849,14155,1564,9345
05/17/10,900,30112,5048,10791,1919,14498,1659,9559
05/17/10,1000,30961,5186,11181,1960,14779,1728,9712
05/17/10,1100,31717,5262,11431,2008,15132,1755,9870
05/17/10,1200,31993,5262,11593,2014,15329,1753,10006
05/17/10,1300,32094,5222,11614,2041,15420,1762,9909
05/17/10,1400,32024,5239,11632,2040,15532,1764,9911
05/17/10,1500,31853,5226,11641,2024,15416,1741,9860
05/17/10,1600,31540,5170,11524,1975,15228,1739,9836
05/17/10,1700,31482,5201,11418,1968,15169,1741,9857
05/17/10,1800,31417,5240,11305,1962,15256,1753,10057
05/17/10,1900,31031,5320,11189,1935,15277,1707,10060
05/17/10,2000,31037,5337,11059,1926,15115,1648,10111
05/17/10,2100,31702,5376,11139,1942,15226,1675,10182
05/17/10,2200,30475,5228,11451,1927,14982,1645,9665
05/17/10,2300,27854,4825,11068,1794,14012,1514,8840
05/17/10,2400,25193,4405,10214,1635,13003,1392,7986
05/16/10,100,23212,3799,8773,1346,11545,1253,8125
05/16/10,200,21957,3705,8370,1278,10867,1201,7597
05/16/10,300,21133,3623,8054,1230,10653,1185,7272
05/16/10,400,20722,3479,7847,1212,10452,1167,7078
05/16/10,500,20579,3470,7750,1204,10373,1135,7041
05/16/10,600,20759,3551,7716,1217,10489,1150,7023
05/16/10,700,20869,3602,7691,1233,10566,1154,7124
05/16/10,800,21957,3716,7684,1279,10911,1188,7487
05/16/10,900,23705,4090,7952,1371,11766,1252,8240
05/16/10,1000,25204,4321,8327,1458,12371,1313,8936
05/16/10,1100,26208,4403,8717,1508,12706,1370,9459
05/16/10,1200,26815,4455,8930,1533,12964,1392,9828
05/16/10,1300,27118,4552,9105,1558,13282,1416,10133
05/16/10,1400,27237,4555,9129,1563,13334,1420,10374
05/16/10,1500,27301,4554,9142,1539,13465,1436,10635
05/16/10,1600,27547,4625,9146,1546,13477,1467,10823
05/16/10,1700,27959,4734,9158,1555,13589,1489,10948
05/16/10,1800,28370,4847,9164,1584,13648,1502,10965
05/16/10,1900,28419,4837,9205,1590,13508,1493,10719
05/16/10,2000,28368,4839,9205,1648,13563,1478,10503
05/16/10,2100,29576,4958,9365,1609,13942,1526,10660
05/16/10,2200,29116,4919,9925,1693,13942,1540,10293
05/16/10,2300,27039,4621,9832,1604,13239,1495,9396
05/16/10,2400,24688,4232,9228,1509,12315,1400,8405
05/15/10,100,26396,4330,9422,1425,12188,1368,9331
05/15/10,200,24749,4065,8807,1328,11551,1294,8607
05/15/10,300,23842,3882,8467,1289,11236,1236,8131
05/15/10,400,22907,3822,8215,1265,10900,1196,7858
05/15/10,500,22502,3782,8096,1253,10904,1193,7721
05/15/10,600,22493,3836,8128,1294,11104,1205,7802
05/15/10,700,22840,3921,8134,1323,11351,1217,7898
05/15/10,800,24634,4149,8309,1397,11836,1280,8572
05/15/10,900,26748,4442,8812,1522,12705,1372,9588
05/15/10,1000,28231,4629,9317,1611,13228,1445,10395
05/15/10,1100,28898,4726,9650,1659,13761,1494,10963
05/15/10,1200,29124,4766,9859,1664,13911,1510,11337
05/15/10,1300,29074,4732,9859,1673,14148,1536,11563
05/15/10,1400,28876,4765,9806,1673,14297,1539,11777
05/15/10,1500,28877,4793,9635,1675,14253,1545,11899
05/15/10,1600,29002,4859,9525,1682,14533,1549,12095
05/15/10,1700,29290,4945,9423,1685,14776,1553,12338
05/15/10,1800,29384,4977,9413,1673,14831,1534,12320
05/15/10,1900,29112,4933,9298,1637,14431,1510,11981
05/15/10,2000,28694,4814,9279,1605,14178,1499,11418
05/15/10,2100,29358,4849,9296,1628,14260,1528,11149
05/15/10,2200,28948,4859,9875,1658,14260,1508,10748
05/15/10,2300,27182,4535,9828,1579,13478,1440,9894
05/15/10,2400,24971,4135,9376,1456,12430,1343,8951
05/14/10,100,23453,4382,9695,1698,13061,1390,7445
05/14/10,200,22439,4209,9054,1601,12446,1321,7068
05/14/10,300,21843,4092,8720,1539,12007,1296,6948
05/14/10,400,21675,4093,8494,1514,11846,1279,6901
05/14/10,500,22086,4086,8397,1522,11943,1297,7060
05/14/10,600,23947,4377,8570,1634,12550,1390,7695
05/14/10,700,26859,4767,8983,1828,13685,1502,8721
05/14/10,800,29373,5077,9861,1967,14505,1625,9431
05/14/10,900,30473,5137,10694,2023,15009,1722,9698
05/14/10,1000,31173,5314,11188,2061,15359,1801,9858
05/14/10,1100,31891,5431,11397,2081,15818,1836,10264
05/14/10,1200,32449,5569,11629,2093,16157,1888,10723
05/14/10,1300,33063,5671,11697,2107,16472,1927,11126
05/14/10,1400,33952,5854,11712,2128,16780,1963,11799
05/14/10,1500,34657,5915,11736,2119,16801,1949,12479
05/14/10,1600,35154,5919,11648,2076,16677,1957,13047
05/14/10,1700,35657,5946,11449,2053,16566,1951,13445
05/14/10,1800,35892,5881,11282,2004,16293,1928,13563
05/14/10,1900,35172,5746,10980,1939,15731,1866,13224
05/14/10,2000,34310,5653,10695,1879,15240,1787,12739
05/14/10,2100,34316,5600,10729,1837,15171,1754,12726
05/14/10,2200,33477,5556,11132,1877,15238,1726,12287
05/14/10,2300,31235,5208,10887,1758,14360,1602,11336
05/14/10,2400,28635,4695,10161,1577,13118,1470,10241
05/13/10,100,23919,4218,9520,1540,12523,1312,7863
05/13/10,200,23024,4148,8989,1473,12040,1267,7385
05/13/10,300,22451,4060,8697,1422,11741,1250,7119
05/13/10,400,22377,4048,8503,1417,11703,1219,7020
05/13/10,500,22961,4163,8462,1443,11779,1243,7107
05/13/10,600,24901,4426,8717,1567,12562,1335,7489
05/13/10,700,27927,4869,9395,1787,13926,1439,8710
05/13/10,800,29966,5118,10476,1910,14615,1550,9377
05/13/10,900,30501,5122,11213,1966,14868,1624,9412
05/13/10,1000,30798,5197,11506,1997,14766,1672,9575
05/13/10,1100,31080,5265,11781,2054,15425,1688,9683
05/13/10,1200,31134,5272,11921,2102,15538,1710,9713
05/13/10,1300,31057,5330,12067,2152,15826,1721,9693
05/13/10,1400,31095,5353,12196,2192,16063,1726,9663
05/13/10,1500,30803,5314,12350,2216,16161,1703,9613
05/13/10,1600,30627,5329,12341,2188,16179,1705,9568
05/13/10,1700,30509,5355,12299,2152,16222,1698,9585
05/13/10,1800,30384,5387,12142,2133,16028,1657,9699
05/13/10,1900,29854,5365,11894,2106,15871,1618,9657
05/13/10,2000,29922,5334,11707,2085,15767,1627,9673
05/13/10,2100,31211,5524,11829,2107,16074,1667,10016
05/13/10,2200,30340,5521,12005,2150,16273,1679,9688
05/13/10,2300,27837,5094,11544,2017,15288,1566,8866
05/13/10,2400,25246,4701,10579,1840,14042,1464,8032
05/12/10,100,24108,4469,9504,1559,12529,1341,7572
05/12/10,200,23229,4286,8942,1477,11961,1287,7239
05/12/10,300,22758,4271,8647,1425,11747,1273,7099
05/12/10,400,22590,4196,8434,1410,11661,1254,7069
05/12/10,500,23055,4338,8382,1427,11842,1284,7219
05/12/10,600,24989,4620,8598,1550,12912,1346,7857
05/12/10,700,28065,4967,9207,1755,13778,1490,8946
05/12/10,800,30412,5239,10172,1888,14455,1568,9552
05/12/10,900,31208,5285,11040,1947,14740,1618,9657
05/12/10,1000,31618,5271,11450,1981,14959,1682,9890
05/12/10,1100,32052,5313,11628,2053,15204,1697,10172
05/12/10,1200,32115,5339,11791,2066,15290,1711,10480
05/12/10,1300,32112,5345,11739,2057,15434,1694,10853
05/12/10,1400,32182,5322,11734,2040,15476,1698,11168
05/12/10,1500,31904,5320,11743,2045,15233,1678,11479
05/12/10,1600,31792,5303,11661,1983,14992,1673,11597
05/12/10,1700,31995,5305,11497,1973,14925,1660,11716
05/12/10,1800,32080,5315,11411,1951,14937,1666,11671
05/12/10,1900,31753,5371,11298,1927,14892,1651,11300
05/12/10,2000,31652,5357,11207,2010,14874,1614,11003
05/12/10,2100,32253,5504,11483,1997,15207,1626,11065
05/12/10,2200,30854,5331,11675,1938,15345,1604,10486
05/12/10,2300,28311,4968,11203,1799,14495,1492,9552
05/12/10,2400,25664,4576,10319,1645,13352,1402,8543
05/11/10,100,23591,4285,9347,1507,12315,1271,7240
05/11/10,200,22704,4186,8867,1453,11972,1227,6965
05/11/10,300,22378,4254,8650,1422,11912,1212,6804
05/11/10,400,22344,4282,8519,1404,11903,1203,6796
05/11/10,500,23025,4279,8461,1438,12206,1217,7029
05/11/10,600,25054,4648,8663,1574,12929,1297,7766
05/11/10,700,28082,5084,9291,1811,14325,1416,8784
05/11/10,800,30153,5305,10373,1978,15255,1500,9325
05/11/10,900,30577,5310,11260,2013,15567,1589,9363
05/11/10,1000,30842,5447,11681,2032,15681,1626,9450
05/11/10,1100,31216,5586,11848,2053,15821,1697,9592
05/11/10,1200,31271,5621,11917,2061,15761,1714,9623
05/11/10,1300,31363,5654,11884,2072,15716,1712,9626
05/11/10,1400,31413,5695,11814,2063,15538,1717,9633
05/11/10,1500,31101,5589,11781,2040,15432,1724,9606
05/11/10,1600,31025,5545,11661,1999,15190,1710,9609
05/11/10,1700,31296,5620,11544,1972,15204,1709,9781
05/11/10,1800,31645,5753,11502,1976,15067,1682,10104
05/11/10,1900,31816,5782,11434,1933,14999,1666,10219
05/11/10,2000,32151,5768,11297,1918,14905,1653,10290
05/11/10,2100,32484,5734,11387,1931,15170,1667,10382
05/11/10,2200,31002,5553,11623,1957,15344,1642,9815
05/11/10,2300,28453,5164,11175,1819,14424,1519,8883
05/11/10,2400,25886,4733,10344,1671,13353,1425,8064
05/10/10,100,22833,4187,8591,1433,12131,1274,7065
05/10/10,200,22031,4136,8259,1394,11873,1245,6777
05/10/10,300,21744,4133,8014,1391,11911,1239,6689
05/10/10,400,21705,4214,7877,1407,12009,1255,6711
05/10/10,500,22437,4336,8005,1442,12386,1267,6899
05/10/10,600,24520,4723,8236,1587,13450,1337,7610
05/10/10,700,27545,5254,8921,1803,14867,1471,8676
05/10/10,800,29843,5445,9791,1942,15593,1572,9314
05/10/10,900,30527,5397,10652,1965,15507,1632,9464
05/10/10,1000,30753,5406,10995,1978,15422,1656,9468
05/10/10,1100,31040,5358,11233,1983,15201,1662,9527
05/10/10,1200,31018,5321,11442,1982,15213,1659,9552
05/10/10,1300,30896,5238,11461,1969,15150,1646,9503
05/10/10,1400,30829,5248,11448,1965,15019,1660,9419
05/10/10,1500,30537,5107,11455,1943,14775,1642,9417
05/10/10,1600,30267,5122,11340,1873,14552,1640,9449
05/10/10,1700,30146,5096,11200,1847,14467,1629,9528
05/10/10,1800,30116,5099,11078,1842,14280,1605,9589
05/10/10,1900,29667,5077,10970,1829,14282,1570,9467
05/10/10,2000,29731,5127,10807,1820,14303,1546,9571
05/10/10,2100,31148,5378,11064,1890,14890,1587,9959
05/10/10,2200,30429,5285,11498,1919,15098,1591,9531
05/10/10,2300,27889,4945,11074,1779,14143,1486,8649
05/10/10,2400,25218,4588,10180,1625,13074,1348,7797
05/09/10,100,22374,3860,8992,1403,11539,1267,7500
05/09/10,200,21253,3714,8439,1340,11168,1221,7029
05/09/10,300,20584,3617,8162,1304,10937,1184,6752
05/09/10,400,20201,3564,8041,1283,10838,1178,6581
05/09/10,500,20145,3608,7925,1292,10867,1167,6528
05/09/10,600,20377,3698,7967,1315,11078,1202,6570
05/09/10,700,20631,3739,7921,1346,11248,1206,6691
05/09/10,800,21981,4015,7924,1394,11788,1246,7185
05/09/10,900,23934,4342,8126,1495,12557,1290,7803
05/09/10,1000,25246,4542,8423,1551,12923,1351,8270
05/09/10,1100,25937,4593,8767,1559,12776,1391,8439
05/09/10,1200,26156,4556,8894,1547,12667,1388,8529
05/09/10,1300,26021,4470,8920,1535,12529,1393,8541
05/09/10,1400,25683,4430,8873,1493,12285,1380,8495
05/09/10,1500,25382,4359,8856,1470,12115,1376,8471
05/09/10,1600,25260,4270,8782,1452,11986,1367,8496
05/09/10,1700,25386,4266,8730,1447,12027,1363,8590
05/09/10,1800,25620,4369,8731,1449,12093,1359,8659
05/09/10,1900,25840,4413,8749,1463,12105,1356,8702
05/09/10,2000,26484,4464,8796,1489,12416,1360,8690
05/09/10,2100,28290,4756,9061,1556,12992,1439,9237
05/09/10,2200,28048,4902,9787,1665,13685,1493,9078
05/09/10,2300,26350,4639,9716,1596,13120,1424,8383
05/09/10,2400,24344,4398,9218,1500,12457,1352,8278
05/08/10,100,23772,4303,9401,1461,12757,1426,8234
05/08/10,200,22512,4099,8827,1350,12033,1364,7787
05/08/10,300,21826,3916,8491,1286,11606,1291,7501
05/08/10,400,21420,3879,8223,1251,11453,1255,7388
05/08/10,500,21375,3865,8027,1243,11297,1236,7381
05/08/10,600,21832,3892,8193,1273,11389,1257,7588
05/08/10,700,22498,3971,8381,1325,11519,1252,7820
05/08/10,800,24240,4146,8561,1393,11949,1279,8607
05/08/10,900,26554,4467,9002,1508,12685,1337,9693
05/08/10,1000,28359,4625,9527,1613,13350,1384,10519
05/08/10,1100,29206,4793,9851,1655,13637,1441,11140
05/08/10,1200,29735,4791,10011,1683,13694,1451,11631
05/08/10,1300,29794,4740,9967,1656,13647,1437,11786
05/08/10,1400,29480,4651,9878,1651,13522,1418,11833
05/08/10,1500,29085,4583,9666,1622,13395,1415,11853
05/08/10,1600,28767,4546,9552,1622,13337,1419,11880
05/08/10,1700,28526,4535,9410,1624,13288,1421,11782
05/08/10,1800,28209,4575,9391,1628,13277,1410,11534
05/08/10,1900,27670,4536,9430,1630,13202,1404,11015
05/08/10,2000,27359,4607,9437,1644,13092,1408,10294
05/08/10,2100,28217,4699,9679,1681,13429,1450,10140
05/08/10,2200,27695,4681,10167,1686,13603,1461,9809
05/08/10,2300,26011,4399,10058,1600,13028,1412,9025
05/08/10,2400,24056,4079,9560,1500,12231,1335,8251
05/07/10,100,24708,4233,9225,1488,12254,1291,8446
05/07/10,200,23251,4055,8669,1416,11710,1235,7767
05/07/10,300,22400,3962,8360,1368,11389,1207,7420
05/07/10,400,22029,3933,8137,1350,11293,1190,7209
05/07/10,500,22301,4063,8143,1373,11425,1218,7193
05/07/10,600,23879,4318,8340,1484,12201,1288,7725
05/07/10,700,26469,4718,8982,1690,13394,1398,8637
05/07/10,800,28917,4986,9941,1821,14222,1509,9331
05/07/10,900,30110,5070,10725,1869,14450,1591,9746
05/07/10,1000,30942,5086,11163,1902,14645,1655,10084
05/07/10,1100,31736,5215,11204,1934,14856,1702,10402
05/07/10,1200,32186,5205,11372,1965,15017,1749,10732
05/07/10,1300,32456,5271,11454,2023,15263,1750,10936
05/07/10,1400,32712,5278,11435,2071,15710,1755,11238
05/07/10,1500,32721,5323,11422,2092,16003,1770,11476
05/07/10,1600,32711,5379,11252,2078,16114,1756,11751
05/07/10,1700,32688,5431,11055,2076,16324,1755,12018
05/07/10,1800,32229,5486,10931,2043,16294,1745,12019
05/07/10,1900,31136,5352,10811,1998,15985,1708,11528
05/07/10,2000,30418,5320,10811,1963,15618,1680,10972
05/07/10,2100,31146,5397,10942,1983,15771,1729,10964
05/07/10,2200,30412,5399,11072,1984,15807,1710,10603
05/07/10,2300,28145,5039,10803,1831,14905,1625,9796
05/07/10,2400,25754,4625,10143,1640,13727,1524,8856
05/06/10,100,25499,4420,9399,1596,12581,1429,8641
05/06/10,200,24256,4185,8771,1507,12016,1354,7971
05/06/10,300,23449,4068,8355,1441,11526,1308,7722
05/06/10,400,23094,4069,8132,1410,11439,1264,7511
05/06/10,500,23462,4068,8065,1427,11545,1250,7672
05/06/10,600,25244,4335,8196,1522,12167,1334,8289
05/06/10,700,28220,4781,8694,1707,13407,1456,9396
05/06/10,800,30906,5076,9506,1828,14196,1533,10152
05/06/10,900,32571,5156,10379,1896,14602,1640,10717
05/06/10,1000,33976,5307,10846,1923,14945,1718,11290
05/06/10,1100,34976,5436,11155,1975,15350,1752,12022
05/06/10,1200,35736,5483,11389,1984,15523,1771,12659
05/06/10,1300,36127,5484,11540,1999,15676,1795,13074
05/06/10,1400,36508,5567,11540,2016,15908,1808,13463
05/06/10,1500,36653,5576,11580,2020,15996,1814,13940
05/06/10,1600,36738,5597,11481,1987,15952,1797,14210
05/06/10,1700,36837,5688,11342,1982,16023,1785,14312
05/06/10,1800,36459,5701,11129,1960,15929,1753,14097
05/06/10,1900,35165,5522,10859,1928,15636,1693,13814
05/06/10,2000,34021,5465,10633,1895,15325,1673,13161
05/06/10,2100,34581,5552,10677,1905,15439,1684,12951
05/06/10,2200,33319,5491,11205,1949,15649,1631,12211
05/06/10,2300,30127,5053,10899,1799,14491,1500,10808
05/06/10,2400,26953,4566,10056,1625,13194,1400,9461
05/05/10,100,24929,4191,9694,1514,12251,1325,8172
05/05/10,200,23603,4003,9064,1438,11700,1263,7615
05/05/10,300,22778,3953,8630,1386,11350,1237,7245
05/05/10,400,22359,3860,8398,1356,11185,1225,7059
05/05/10,500,22736,3970,8293,1380,11386,1259,7157
05/05/10,600,24425,4284,8441,1489,12045,1325,7723
05/05/10,700,27141,4764,8984,1691,13318,1438,8702
05/05/10,800,29716,4951,9790,1824,14151,1532,9455
05/05/10,900,31199,5051,10704,1890,14550,1622,9888
05/05/10,1000,32457,5179,11256,1947,14797,1708,10312
05/05/10,1100,33537,5314,11492,2005,15213,1759,10848
05/05/10,1200,34335,5437,11679,2049,15426,1803,11365
05/05/10,1300,34947,5489,11776,2096,15796,1826,11818
05/05/10,1400,35625,5555,11844,2123,16233,1872,12347
05/05/10,1500,36130,5658,11973,2143,16347,1883,12795
05/05/10,1600,36490,5815,12003,2121,16485,1893,13260
05/05/10,1700,36864,5923,11946,2118,16609,1918,13615
05/05/10,1800,36761,5938,11831,2114,16505,1880,13704
05/05/10,1900,35709,5861,11572,2075,16488,1824,13339
05/05/10,2000,34602,5791,11191,2026,15996,1807,12747
05/05/10,2100,35199,5869,11083,2044,16148,1814,12673
05/05/10,2200,33932,5753,11502,2088,16213,1786,11994
05/05/10,2300,30976,5262,11148,1939,14971,1648,10817
05/05/10,2400,27916,4797,10227,1736,13700,1509,9556
05/04/10,100,27227,4332,8971,1517,12112,1339,9023
05/04/10,200,25666,4129,8384,1429,11588,1280,8418
05/04/10,300,24789,4058,8133,1395,11373,1251,8101
05/04/10,400,24334,4004,8005,1394,11253,1221,8011
05/04/10,500,24487,3997,7893,1409,11481,1223,8104
05/04/10,600,26237,4298,8017,1507,12211,1308,8768
05/04/10,700,29271,4817,8443,1705,13489,1430,9857
05/04/10,800,31718,5067,9222,1824,14298,1529,10504
05/04/10,900,33057,5130,10109,1889,14708,1606,10803
05/04/10,1000,34354,5268,10572,1938,15035,1669,11294
05/04/10,1100,35636,5419,10912,1998,15455,1726,11752
05/04/10,1200,36624,5499,11151,2015,15508,1744,12095
05/04/10,1300,37264,5527,11390,2032,15802,1774,12375
05/04/10,1400,37762,5584,11549,2032,15932,1787,12545
05/04/10,1500,37780,5555,11786,2037,15917,1801,12743
05/04/10,1600,37755,5599,11856,2000,15984,1790,12974
05/04/10,1700,37408,5729,11820,1998,15958,1792,13176
05/04/10,1800,36701,5700,11766,1980,15945,1774,13194
05/04/10,1900,35678,5633,11512,1946,15686,1695,12837
05/04/10,2000,34690,5537,11128,1923,15505,1643,12327
05/04/10,2100,35219,5689,11062,1935,15608,1682,12200
05/04/10,2200,33905,5526,11553,1986,15721,1668,11664
05/04/10,2300,30710,5073,11173,1827,14664,1567,10426
05/04/10,2400,27452,4553,10195,1658,13341,1410,9089
05/03/10,100,29856,4319,8302,1469,12324,1380,10093
05/03/10,200,28263,4183,7908,1416,11839,1321,9532
05/03/10,300,27342,4067,7559,1379,11579,1300,9172
05/03/10,400,26823,4045,7446,1368,11476,1281,8945
05/03/10,500,27112,4164,7487,1383,11661,1301,9034
05/03/10,600,28718,4411,7639,1508,12312,1345,9561
05/03/10,700,31826,4959,8200,1709,13636,1520,10522
05/03/10,800,34200,5280,9092,1838,14484,1669,11123
05/03/10,900,35090,5381,10045,1928,14838,1752,11383
05/03/10,1000,36000,5484,10513,1985,15212,1816,11706
05/03/10,1100,36881,5616,10950,2022,15591,1867,12215
05/03/10,1200,37737,5743,11279,2038,15703,1885,12577
05/03/10,1300,38564,5800,11424,2053,15963,1892,12828
05/03/10,1400,39366,5785,11511,2062,15972,1912,12901
05/03/10,1500,39440,5785,11623,2053,16061,1898,12977
05/03/10,1600,39318,5798,11651,2027,15990,1878,13152
05/03/10,1700,39315,5864,11525,2012,15919,1907,13252
05/03/10,1800,39017,5918,11355,2000,15899,1859,13171
05/03/10,1900,37805,5864,11094,1976,15813,1805,12847
05/03/10,2000,37128,5823,10727,1947,15585,1756,12624
05/03/10,2100,37747,5857,10661,1987,15724,1772,12770
05/03/10,2200,36289,5736,11129,1984,15841,1746,12245
05/03/10,2300,33077,5256,10740,1744,14654,1621,11088
05/03/10,2400,29726,4762,9889,1628,13195,1433,9890
05/02/10,100,26338,4161,8905,1358,11665,1385,9423
05/02/10,200,24894,3955,8493,1281,11079,1318,8807
05/02/10,300,23875,3798,8090,1242,10790,1272,8383
05/02/10,400,23191,3670,7872,1255,10673,1242,8111
05/02/10,500,22866,3642,7738,1228,10614,1233,7962
05/02/10,600,23084,3700,7728,1237,10759,1242,7917
05/02/10,700,23181,3741,7721,1281,10873,1258,8124
