DAY,HOUR,PJME,PJMW,COMED,DAYTON,AEP,DUQ,DOM,FE,DEOK
06/10/12,100,27581,4311,12206,1650,13144,1589,9214,6930,2747
06/10/12,200,25835,4083,11299,1525,12350,1490,8477,6435,2545
06/10/12,300,24647,3859,10570,1437,11769,1419,8095,6085,2414
06/10/12,400,23850,3749,10041,1380,11479,1378,7799,5866,2319
06/10/12,500,23369,3707,9635,1355,11318,1349,7585,5745,2245
06/10/12,600,23115,3684,9475,1343,11190,1343,7559,5675,2235
06/10/12,700,23290,3632,9107,1325,11076,1323,7635,5596,2198
06/10/12,800,25140,3889,9336,1405,11636,1389,8405,5897,2293
06/10/12,900,27840,4326,10104,1554,12675,1510,9593,6527,2562
06/10/12,1000,30744,4744,11298,1736,13766,1644,10843,7235,2837
06/10/12,1100,33537,5146,12558,1915,14796,1802,11954,7846,3109
06/10/12,1200,35842,5559,13714,2082,15717,1942,12903,8449,3351
06/10/12,1300,37698,5868,14616,2200,16665,2040,13680,8921,3507
06/10/12,1400,39170,6079,15187,2300,17389,2114,14216,9283,3658
06/10/12,1500,40472,6253,15615,2335,17782,2188,14634,9535,3756
06/10/12,1600,41601,6429,15980,2368,18160,2252,14862,9764,3870
06/10/12,1700,42548,6597,16296,2421,18461,2319,15083,9954,3978
06/10/12,1800,43002,6740,16461,2456,18644,2349,15200,10110,3989
06/10/12,1900,42323,6708,16494,2452,18475,2337,14960,10064,3915
06/10/12,2000,41012,6506,16079,2388,18026,2285,14302,9774,3814
06/10/12,2100,40046,6309,15504,2311,17564,2245,13797,9484,3732
06/10/12,2200,39283,6214,15304,2309,17404,2233,13376,9446,3737
06/10/12,2300,36297,5753,15194,2222,16525,2118,12164,9046,3553
06/10/12,2400,32740,5174,14263,2067,15339,1956,10765,8266,3268
06/09/12,100,26194,4225,12061,1658,13093,1479,8623,6636,2721
06/09/12,200,24508,3983,11096,1539,12299,1389,8010,6241,2512
06/09/12,300,23485,3830,10302,1462,11837,1334,7558,6028,2361
06/09/12,400,22801,3768,9808,1406,11479,1294,7282,5875,2272
06/09/12,500,22521,3755,9489,1382,11452,1276,7271,5848,2221
06/09/12,600,22502,3773,9245,1394,11613,1283,7313,5865,2250
06/09/12,700,23126,3797,9107,1415,11560,1298,7470,5868,2251
06/09/12,800,25118,4094,9567,1507,12123,1378,8287,6191,2379
06/09/12,900,27588,4440,10470,1662,13094,1518,9394,6807,2605
06/09/12,1000,29741,4718,11558,1802,13968,1635,10428,7262,2837
06/09/12,1100,31427,5087,12648,1942,14793,1743,11334,7727,3082
06/09/12,1200,32773,5258,13548,2025,15667,1804,12195,8008,3266
06/09/12,1300,33918,5507,14125,2094,16036,1874,12759,8239,3413
06/09/12,1400,34667,5584,14693,2151,16594,1923,13149,8516,3504
06/09/12,1500,35051,5790,15054,2219,17025,1959,13580,8739,3590
06/09/12,1600,35523,5889,15484,2272,17498,2027,13976,8970,3674
06/09/12,1700,36167,6044,15844,2313,17845,2070,14203,9250,3788
06/09/12,1800,36365,6152,16076,2355,18041,2092,14229,9351,3857
06/09/12,1900,35949,6124,15993,2347,17960,2071,13912,9287,3819
06/09/12,2000,35154,5967,15696,2283,17468,2040,13276,9096,3750
06/09/12,2100,34716,5714,15091,2178,16792,1986,12638,8734,3591
06/09/12,2200,34497,5639,14606,2133,16363,1944,12247,8677,3476
06/09/12,2300,32495,5220,14253,2002,15526,1851,11269,8239,3293
06/09/12,2400,29936,4758,13297,1815,14184,1715,10168,7512,3021
06/08/12,100,24731,4280,10424,1684,13138,1420,8063,6691,2622
06/08/12,200,23384,4071,9666,1565,12377,1386,7558,6362,2453
06/08/12,300,22528,3985,9161,1502,11992,1349,7325,6109,2325
06/08/12,400,22110,3964,8810,1458,11737,1325,7230,5947,2253
06/08/12,500,22399,3970,8633,1462,11858,1344,7322,6076,2273
06/08/12,600,23591,4184,8720,1540,12391,1404,7775,6327,2378
06/08/12,700,26148,4423,9035,1652,12991,1473,8509,6701,2524
06/08/12,800,28902,4726,9975,1798,13871,1608,9467,7240,2737
06/08/12,900,30685,4934,11116,1928,14620,1698,10000,7793,2936
06/08/12,1000,32091,5178,12064,2040,15268,1800,10522,8198,3128
06/08/12,1100,33424,5373,12799,2144,15900,1872,11071,8561,3311
06/08/12,1200,34477,5564,13521,2213,16332,1940,11419,8834,3451
06/08/12,1300,35016,5558,13992,2267,16848,1986,11826,8927,3549
06/08/12,1400,35940,5714,14449,2323,17233,2026,12199,9089,3647
06/08/12,1500,36640,5804,14958,2347,17594,2059,12622,9130,3748
06/08/12,1600,37228,5870,15309,2374,17690,2077,13034,9092,3810
06/08/12,1700,37661,5972,15638,2407,17959,2084,13292,9200,3885
06/08/12,1800,37590,5971,15865,2414,17930,2051,13272,9108,3907
06/08/12,1900,36532,5886,15815,2378,17628,1970,12975,8926,3830
06/08/12,2000,35075,5720,15424,2310,17200,1903,12302,8686,3720
06/08/12,2100,34378,5544,14873,2210,16619,1845,11803,8397,3534
06/08/12,2200,33984,5530,14532,2179,16458,1813,11494,8366,3463
06/08/12,2300,31476,5142,14277,2045,15522,1724,10509,7895,3266
06/08/12,2400,28668,4587,13254,1840,14078,1601,9447,7279,2972
06/07/12,100,24072,4157,9898,1588,12797,1382,7662,6428,2467
06/07/12,200,22795,3972,9218,1510,12207,1349,7257,6106,2312
06/07/12,300,22087,3905,8762,1448,11793,1319,7006,5994,2222
06/07/12,400,21838,3888,8487,1417,11682,1252,6998,5902,2152
06/07/12,500,22211,3951,8352,1432,11804,1278,7150,6000,2202
