DAY,HOUR,PJME,PJMW,COMED,DAYTON,AEP,DUQ,DOM,FE
12/14/11,2000,37082,6603,13361,2263,17375,1967,12062,9172
12/14/11,2100,36192,6561,13112,2229,17261,1904,11790,9016
12/14/11,2200,34460,6254,12789,2136,16882,1878,11252,8626
12/14/11,2300,31657,5821,12206,1981,15976,1705,10424,7980
12/14/11,2400,28678,5360,11214,1813,15025,1574,9570,7240
12/13/11,100,30006,5945,10490,1966,15880,1567,10557,7485
12/13/11,200,29271,5866,9902,1920,15553,1549,10480,7262
12/13/11,300,29059,5864,9531,1868,15415,1579,10452,7157
12/13/11,400,29321,5904,9334,1865,15408,1538,10759,7167
12/13/11,500,30274,6073,9290,1907,15689,1604,11212,7308
12/13/11,600,32756,6406,9534,2024,16465,1682,12204,7779
12/13/11,700,36813,7084,10297,2272,18003,1827,13569,8600
12/13/11,800,38391,7296,11545,2407,18696,1953,14020,9102
12/13/11,900,37646,7158,12265,2363,18458,1920,13409,9104
12/13/11,1000,36441,6850,12345,2369,18040,1912,12571,9072
12/13/11,1100,35314,6608,12382,2357,17892,1922,11777,9013
12/13/11,1200,34344,6361,12576,2306,17439,1931,11180,8824
12/13/11,1300,33654,6170,12405,2304,17024,1914,10785,8710
12/13/11,1400,33261,5963,12307,2276,16880,1884,10521,8658
12/13/11,1500,32957,5904,12323,2256,16667,1860,10342,8596
12/13/11,1600,33204,5824,12219,2224,16474,1835,10291,8601
12/13/11,1700,35140,6063,12351,2271,16932,1882,10861,8796
12/13/11,1800,38723,6674,13234,2410,17810,2031,12273,9373
12/13/11,1900,39112,6861,13637,2443,18102,2024,12586,9387
12/13/11,2000,38713,6834,13455,2406,18005,1999,12661,9291
12/13/11,2100,38075,6853,13231,2365,17903,1962,12611,9201
12/13/11,2200,36437,6590,12939,2268,17522,1892,12122,8866
12/13/11,2300,33719,6132,12386,2110,16477,1779,11264,8242
12/13/11,2400,30770,5701,11474,1940,15336,1621,10422,7559
12/12/11,100,29570,5756,10335,1956,16409,1535,11041,7232
12/12/11,200,28852,5680,9882,1956,16313,1528,10905,7072
12/12/11,300,28676,5702,9609,1953,16341,1520,10902,7054
12/12/11,400,29011,5770,9536,2008,16565,1515,11054,7069
12/12/11,500,30064,5931,9585,2002,16927,1539,11453,7195
12/12/11,600,32655,6378,9905,2160,17809,1640,12444,7705
12/12/11,700,36770,7059,10698,2416,19468,1813,13762,8595
12/12/11,800,38597,7376,12007,2559,20403,1920,14145,9187
12/12/11,900,38230,7249,12594,2520,20090,1934,13755,9152
12/12/11,1000,37480,7112,12641,2477,19533,1925,13110,9012
12/12/11,1100,36586,6854,12553,2418,18931,1930,12433,8927
12/12/11,1200,35482,6567,12436,2344,18194,1904,11888,8764
12/12/11,1300,34577,6330,12358,2290,17599,1875,11508,8492
12/12/11,1400,34044,6179,12198,2250,17158,1853,11274,8417
12/12/11,1500,33662,6100,12141,2190,16738,1843,11086,8332
12/12/11,1600,34017,6095,12122,2146,16507,1860,11176,8324
12/12/11,1700,36119,6300,12175,2176,16918,1917,11777,8531
12/12/11,1800,39729,7012,13078,2382,18269,2069,13037,9328
12/12/11,1900,40041,7192,13766,2468,18922,2065,13117,9541
12/12/11,2000,39736,7223,13557,2458,19022,2061,13120,9512
12/12/11,2100,39037,7223,13309,2426,18953,2000,12957,9399
12/12/11,2200,37491,6970,13019,2358,18512,1940,12427,9127
12/12/11,2300,34562,6612,12461,2214,17644,1801,11705,8565
12/12/11,2400,31726,6181,11463,2068,16587,1637,10953,7898
12/11/11,100,29060,5551,10985,1946,16560,1541,10543,7221
12/11/11,200,28081,5426,10416,1901,16389,1484,10404,6977
12/11/11,300,27706,5402,9967,1874,16186,1454,10424,6872
12/11/11,400,27612,5441,9730,1867,16318,1450,10564,6758
12/11/11,500,27953,5518,9700,1880,16573,1453,10748,6801
12/11/11,600,28714,5655,9689,1931,16751,1478,11122,6888
12/11/11,700,30017,5878,9850,2008,17443,1515,11749,7131
12/11/11,800,31028,6150,10135,2092,18008,1550,12301,7365
12/11/11,900,31935,6307,10186,2134,18201,1587,12472,7511
12/11/11,1000,32052,6203,10342,2121,17913,1590,12105,7602
12/11/11,1100,31540,5979,10457,2073,17206,1599,11531,7557
12/11/11,1200,30993,5794,10492,2022,16579,1600,11020,7515
12/11/11,1300,30465,5643,10428,1989,16086,1603,10656,7419
12/11/11,1400,30049,5509,10368,1938,15698,1579,10411,7345
12/11/11,1500,29868,5385,10234,1882,15269,1588,10200,7254
12/11/11,1600,30216,5388,10183,1871,15226,1583,10317,7242
12/11/11,1700,32446,5692,10314,1918,15747,1640,11047,7518
12/11/11,1800,36420,6387,11315,2149,17407,1822,12497,8418
12/11/11,1900,37162,6662,12238,2261,18177,1876,12952,8756
12/11/11,2000,37263,6735,12396,2280,18508,1870,13135,8757
12/11/11,2100,36974,6772,12389,2277,18540,1851,13109,8701
12/11/11,2200,35667,6579,12186,2222,18381,1841,12707,8471
12/11/11,2300,33441,6263,11823,2126,17671,1762,12061,7994
12/11/11,2400,31134,5921,11079,2028,16914,1614,11394,7584
12/10/11,100,27515,5277,11502,1920,15706,1503,9484,7223
12/10/11,200,26435,5128,10836,1860,15435,1468,9184,6997
12/10/11,300,25888,5025,10510,1837,15264,1434,9049,6864
12/10/11,400,25661,5003,10311,1833,15348,1428,9036,6779
12/10/11,500,25778,5076,10272,1867,15456,1436,9177,6866
12/10/11,600,26635,5231,10350,1939,15920,1460,9550,7058
12/10/11,700,28042,5456,10703,2056,16532,1525,10085,7399
12/10/11,800,29348,5696,11274,2167,17267,1577,10720,7770
12/10/11,900,30722,5841,11550,2223,17643,1604,11164,7933
12/10/11,1000,31108,5912,11748,2246,17680,1634,11112,8078
12/10/11,1100,31052,5847,11889,2226,17472,1662,10818,8085
12/10/11,1200,30911,5754,11888,2178,17080,1675,10564,7996
12/10/11,1300,30407,5601,11789,2116,16668,1656,10302,7887
12/10/11,1400,29764,5489,11553,2059,16287,1650,9938,7753
12/10/11,1500,29461,5406,11331,2005,15881,1637,9783,7549
12/10/11,1600,29776,5420,11224,1975,15941,1640,9814,7540
12/10/11,1700,31883,5672,11318,2013,16316,1698,10464,7794
12/10/11,1800,35194,6279,12308,2202,17813,1820,11628,8596
12/10/11,1900,35506,6421,13128,2281,18256,1843,11928,8774
12/10/11,2000,35280,6439,13050,2264,18276,1827,11971,8632
12/10/11,2100,34918,6410,12945,2248,18391,1799,11971,8617
12/10/11,2200,34105,6313,12677,2211,18147,1779,11785,8421
12/10/11,2300,32667,6078,12363,2142,17726,1717,11353,8068
12/10/11,2400,30654,5775,11705,2034,17035,1611,10864,7557
12/09/11,100,28892,5644,10825,1945,16479,1600,10429,7389
12/09/11,200,28057,5554,10237,1888,16184,1542,10317,7122
12/09/11,300,27699,5513,9938,1830,15998,1521,10372,7006
12/09/11,400,27756,5576,9762,1828,16081,1522,10567,6965
12/09/11,500,28640,5709,9802,1874,16464,1574,10983,7087
12/09/11,600,30928,6098,10064,1998,17267,1652,11879,7420
12/09/11,700,34753,6607,10730,2225,18727,1798,13172,8143
12/09/11,800,36520,6886,11993,2364,19542,1860,13653,8616
12/09/11,900,35973,6726,12563,2349,19244,1845,13037,8682
12/09/11,1000,34893,6469,12736,2343,18756,1864,12184,8754
12/09/11,1100,34067,6278,12689,2328,18286,1865,11666,8802
12/09/11,1200,33248,6041,12695,2301,17687,1836,11184,8708
12/09/11,1300,32422,5900,12610,2276,17258,1844,10797,8662
12/09/11,1400,32034,5780,12539,2276,16968,1853,10510,8672
12/09/11,1500,31729,5665,12446,2246,16762,1807,10294,8586
12/09/11,1600,31821,5629,12375,2224,16672,1798,10292,8567
12/09/11,1700,33680,5864,12405,2285,17082,1830,10793,8749
12/09/11,1800,36587,6432,13367,2400,18231,1946,11808,9224
12/09/11,1900,36400,6557,14066,2406,18444,1899,11812,9240
12/09/11,2000,35817,6514,13947,2359,18363,1879,11586,9074
12/09/11,2100,35000,6454,13742,2330,18324,1852,11488,8923
12/09/11,2200,33728,6266,13478,2275,18001,1815,11178,8661
12/09/11,2300,31789,5983,13098,2175,17439,1716,10603,8230
12/09/11,2400,29387,5587,12315,2035,16424,1594,9939,7614
12/08/11,100,27178,5290,10947,1990,16121,1601,8476,7498
12/08/11,200,26013,5217,10329,1942,15865,1548,8350,7285
12/08/11,300,25810,5211,10000,1894,15705,1519,8350,7145
12/08/11,400,25966,5206,9807,1889,15811,1530,8595,7094
12/08/11,500,26874,5393,9784,1946,16127,1570,9165,7236
12/08/11,600,29212,5798,10039,2087,16996,1652,10171,7615
12/08/11,700,33217,6344,10798,2331,18555,1796,11823,8374
12/08/11,800,34925,6669,12064,2450,19453,1886,12384,9000
12/08/11,900,34973,6583,12629,2416,19196,1900,12030,8995
12/08/11,1000,34531,6473,12718,2380,18803,1896,11618,8918
12/08/11,1100,34011,6398,12691,2352,18366,1896,11305,8939
12/08/11,1200,33459,6295,12688,2307,17884,1919,10921,8837
12/08/11,1300,32916,6172,12585,2291,17569,1902,10636,8703
12/08/11,1400,32612,6089,12481,2255,17272,1870,10430,8687
12/08/11,1500,32397,5983,12390,2246,16974,1869,10264,8516
12/08/11,1600,32672,5943,12307,2191,16877,1850,10333,8456
12/08/11,1700,34622,6225,12493,2232,17108,1919,10971,8645
12/08/11,1800,37894,6841,13399,2401,18534,2059,12332,9355
12/08/11,1900,38302,7069,13910,2465,19113,2082,12683,9533
12/08/11,2000,37943,7063,13781,2443,19282,2054,12728,9447
12/08/11,2100,37399,6994,13567,2418,19172,2006,12642,9361
12/08/11,2200,35878,6777,13230,2340,18942,1948,12254,9007
12/08/11,2300,33500,6404,12705,2203,18057,1841,11550,8526
12/08/11,2400,30785,5983,11738,2049,17132,1715,10795,7863
12/07/11,100,24488,4594,10740,1910,14366,1496,7436,7260
12/07/11,200,23405,4504,10122,1856,13921,1453,7161,7021
12/07/11,300,22812,4401,9758,1796,13730,1435,7055,6865
12/07/11,400,22687,4452,9520,1788,13732,1421,7055,6797
12/07/11,500,23284,4457,9530,1832,14051,1430,7277,6984
12/07/11,600,25275,4772,9791,1961,14819,1510,7998,7371
12/07/11,700,28998,5316,10570,2197,16224,1662,9291,8144
12/07/11,800,31340,5645,11858,2338,16984,1780,9943,8730
12/07/11,900,31865,5709,12370,2360,17036,1805,9844,8726
12/07/11,1000,32129,5689,12497,2364,17068,1817,9812,8744
12/07/11,1100,32399,5800,12468,2378,17090,1822,9807,8809
12/07/11,1200,32472,5792,12522,2354,17083,1847,9901,8855
12/07/11,1300,32391,5819,12519,2343,17127,1880,9906,8835
12/07/11,1400,32431,5846,12350,2321,17193,1888,9923,8851
12/07/11,1500,32489,5891,12334,2318,17203,1884,9910,8796
12/07/11,1600,32827,5987,12249,2294,17302,1903,9989,8805
12/07/11,1700,34702,6283,12398,2314,17721,1973,10416,8933
12/07/11,1800,36382,6633,13331,2449,18577,2052,11292,9474
12/07/11,1900,36216,6697,14021,2521,19099,2049,11366,9569
12/07/11,2000,35758,6721,13890,2509,19007,1991,10973,9490
12/07/11,2100,35031,6619,13700,2475,18825,2001,10758,9353
12/07/11,2200,33576,6386,13392,2400,18508,1920,10277,9055
12/07/11,2300,31107,5967,12818,2261,17681,1811,9599,8563
12/07/11,2400,28656,5554,11873,2116,16770,1684,8887,7918
12/06/11,100,24497,4552,10443,1847,14149,1460,7658,7178
12/06/11,200,23506,4406,9834,1798,13635,1411,7377,6972
12/06/11,300,22956,4307,9495,1755,13344,1387,7248,6827
12/06/11,400,22872,4293,9320,1745,13364,1394,7211,6805
12/06/11,500,23456,4388,9296,1785,13606,1413,7369,6907
12/06/11,600,25463,4727,9590,1926,14512,1502,8136,7311
12/06/11,700,29097,5239,10343,2161,16011,1644,9425,8147
12/06/11,800,31194,5564,11633,2305,16623,1745,9947,8671
12/06/11,900,31519,5532,12231,2310,16620,1779,9837,8764
12/06/11,1000,31749,5574,12414,2324,16709,1822,9850,8813
12/06/11,1100,31999,5616,12490,2341,16760,1823,9864,8919
12/06/11,1200,32142,5534,12560,2335,16789,1832,9834,8831
12/06/11,1300,32080,5627,12571,2326,16718,1842,9761,8847
12/06/11,1400,32040,5548,12495,2322,16658,1849,9768,8808
12/06/11,1500,32009,5577,12450,2313,16609,1827,9753,8717
12/06/11,1600,32413,5547,12339,2297,16633,1841,9773,8702
12/06/11,1700,34253,5767,12356,2358,16898,1878,10176,8931
12/06/11,1800,35977,6176,13219,2473,17587,1976,10966,9431
12/06/11,1900,35616,6229,13910,2478,17735,1963,11012,9474
12/06/11,2000,34913,6203,13774,2455,17596,1955,10823,9385
12/06/11,2100,33893,6057,13584,2418,17533,1907,10476,9202
12/06/11,2200,32040,5835,13301,2337,17033,1815,9860,8956
12/06/11,2300,29243,5336,12709,2191,16054,1731,9004,8351
12/06/11,2400,26392,4918,11701,2021,14929,1597,8109,7604
12/05/11,100,25142,4774,9716,1590,13475,1344,8535,6423
12/05/11,200,24224,4695,9266,1543,13176,1335,8398,6215
12/05/11,300,23917,4610,9014,1538,13258,1323,8359,6100
12/05/11,400,23957,4626,8926,1533,13242,1325,8512,6142
12/05/11,500,24794,4758,8947,1578,13602,1361,8850,6309
12/05/11,600,27060,5123,9268,1703,14345,1422,9705,6788
12/05/11,700,30839,5774,10057,1945,15947,1580,10906,7586
12/05/11,800,32623,6020,11419,2103,16758,1650,11346,8202
12/05/11,900,32811,5906,11991,2132,16689,1709,10964,8311
12/05/11,1000,32607,5892,12165,2150,16675,1750,10773,8460
12/05/11,1100,32382,5794,12268,2183,16632,1766,10553,8516
12/05/11,1200,32137,5657,12356,2176,16503,1781,10363,8461
12/05/11,1300,31721,5491,12357,2177,16432,1792,10147,8491
12/05/11,1400,31535,5412,12352,2171,16366,1816,10007,8608
12/05/11,1500,31295,5431,12409,2173,16258,1797,9857,8526
12/05/11,1600,31441,5392,12411,2181,16237,1784,9828,8566
12/05/11,1700,33195,5628,12547,2240,16505,1858,10248,8868
12/05/11,1800,35973,6075,13304,2359,17409,1957,11269,9274
12/05/11,1900,35917,6105,13694,2384,17494,1950,11348,9328
12/05/11,2000,35247,6118,13485,2351,17558,1917,11190,9251
12/05/11,2100,34318,6017,13253,2306,17300,1869,10882,9063
12/05/11,2200,32358,5745,12955,2235,16801,1811,10113,8736
12/05/11,2300,29526,5320,12382,2103,15796,1681,9205,8188
12/05/11,2400,26620,4877,11383,1950,14886,1550,8279,7583
12/04/11,100,26770,4840,9800,1576,14204,1415,9459,6365
12/04/11,200,25829,4766,9175,1518,13939,1366,9311,6117
12/04/11,300,25403,4700,8715,1483,13706,1336,9311,5997
12/04/11,400,25293,4733,8542,1461,13782,1326,9448,5929
12/04/11,500,25512,4798,8409,1464,13874,1337,9679,5941
12/04/11,600,26107,4915,8375,1491,14202,1361,10053,6008
12/04/11,700,27287,5119,8449,1549,14588,1394,10582,6193
12/04/11,800,28135,5301,8703,1622,14979,1433,10988,6419
12/04/11,900,29020,5493,8892,1681,15522,1459,11236,6588
12/04/11,1000,28969,5477,9218,1736,15432,1482,10783,6759
12/04/11,1100,28592,5266,9583,1767,14977,1504,10230,6820
12/04/11,1200,28182,5156,9863,1786,14576,1507,9764,6817
12/04/11,1300,27825,5048,10022,1806,14433,1489,9432,6882
12/04/11,1400,27469,4947,10165,1808,14381,1487,9213,6882
12/04/11,1500,27282,4856,10237,1800,14292,1486,8969,6987
12/04/11,1600,27557,4814,10322,1800,14246,1509,9085,7075
12/04/11,1700,29418,5085,10588,1865,14696,1561,9556,7434
12/04/11,1800,32949,5695,11359,2004,15717,1684,10825,8027
12/04/11,1900,33346,5827,11862,2027,15934,1706,11087,8125
12/04/11,2000,33110,5840,11844,2003,16021,1697,11007,8067
12/04/11,2100,32702,5794,11765,1965,15988,1687,10867,7951
12/04/11,2200,31226,5634,11516,1886,15576,1620,10397,7604
12/04/11,2300,29028,5329,11114,1777,14749,1577,9664,7199
12/04/11,2400,26723,4979,10400,1656,13995,1428,8981,6756
12/03/11,100,26867,5250,10615,1804,15489,1524,9468,7160
12/03/11,200,25946,5122,9917,1735,15245,1477,9225,6931
12/03/11,300,25587,5117,9494,1698,15137,1464,9204,6813
12/03/11,400,25609,5162,9195,1685,15139,1453,9317,6726
12/03/11,500,26090,5254,9041,1695,15145,1456,9558,6763
12/03/11,600,27140,5430,9014,1738,15559,1508,10064,6911
12/03/11,700,28852,5658,9327,1835,16146,1543,10679,7212
12/03/11,800,30045,5849,9808,1913,16684,1581,11245,7419
12/03/11,900,31037,5968,10255,1960,17040,1630,11400,7585
12/03/11,1000,30994,5907,10549,1969,16869,1642,11023,7639
12/03/11,1100,30593,5717,10781,1954,16517,1649,10595,7661
12/03/11,1200,29849,5514,10884,1917,15902,1621,10140,7527
12/03/11,1300,29172,5271,10882,1861,15311,1601,9734,7395
12/03/11,1400,28555,5121,10786,1809,15020,1586,9389,7242
12/03/11,1500,28240,4999,10483,1775,14725,1547,9242,7075
12/03/11,1600,28431,4999,10304,1757,14647,1533,9240,7003
12/03/11,1700,30373,5227,10241,1776,15036,1580,9842,7268
12/03/11,1800,33442,5736,11142,1908,16146,1705,11031,7915
12/03/11,1900,33681,5832,11710,1973,16509,1727,11210,8084
12/03/11,2000,33298,5816,11689,1949,16541,1707,11206,7909
12/03/11,2100,32884,5769,11542,1929,16372,1690,11065,7796
12/03/11,2200,31940,5614,11358,1880,16142,1665,10780,7580
12/03/11,2300,30320,5412,11018,1789,15596,1583,10375,7245
12/03/11,2400,28375,5082,10488,1670,14789,1483,9818,6760
12/02/11,100,27436,5543,10471,1879,16004,1561,10253,7280
12/02/11,200,26713,5402,9923,1831,15768,1504,10206,7053
12/02/11,300,26472,5436,9631,1799,15699,1504,10271,6932
12/02/11,400,26641,5478,9434,1789,15783,1488,10453,6935
12/02/11,500,27583,5588,9421,1836,15982,1486,10982,7068
12/02/11,600,30062,5921,9650,1960,16957,1585,11966,7507
12/02/11,700,33945,6510,10371,2190,18360,1722,13345,8264
12/02/11,800,35387,6716,11618,2313,19115,1812,13645,8693
12/02/11,900,34833,6500,12095,2291,18830,1818,12939,8748
12/02/11,1000,33808,6265,12174,2257,18397,1825,11985,8876
12/02/11,1100,32942,6061,12216,2244,17785,1854,11167,8913
12/02/11,1200,32256,5855,12172,2199,17196,1858,10560,8806
12/02/11,1300,31648,5688,12100,2156,16642,1834,10118,8773
12/02/11,1400,31252,5552,11925,2124,16398,1811,9841,8787
12/02/11,1500,30963,5454,11909,2092,16105,1795,9627,8675
12/02/11,1600,31087,5467,11811,2064,15834,1822,9671,8548
12/02/11,1700,32670,5678,11830,2108,16246,1853,9982,8569
12/02/11,1800,35420,6170,12647,2230,17281,1926,11194,9073
12/02/11,1900,35325,6263,13239,2260,17695,1909,11370,9063
12/02/11,2000,34595,6257,13121,2232,17731,1852,11257,8992
12/02/11,2100,33878,6172,12910,2210,17710,1818,11154,8842
12/02/11,2200,32598,6044,12627,2161,17451,1786,10923,8591
12/02/11,2300,30740,5790,12242,2080,16989,1697,10471,8156
12/02/11,2400,28520,5482,11475,1916,16098,1606,9881,7605
12/01/11,100,26602,5421,10543,1938,16089,1509,9610,7400
12/01/11,200,25763,5266,9986,1885,15847,1477,9420,7265
12/01/11,300,25432,5250,9688,1861,15830,1438,9494,7134
12/01/11,400,25607,5295,9476,1859,15878,1444,9773,7061
12/01/11,500,26493,5431,9466,1902,16275,1473,10170,7122
12/01/11,600,28893,5793,9742,2034,17153,1560,11166,7506
12/01/11,700,32766,6377,10479,2262,18574,1716,12434,8254
12/01/11,800,34244,6567,11728,2370,19356,1796,12864,8684
12/01/11,900,33770,6390,12176,2336,19003,1787,12277,8685
12/01/11,1000,33252,6194,12288,2295,18423,1834,11624,8677
12/01/11,1100,32731,6012,12291,2268,17796,1830,11125,8714
12/01/11,1200,32205,5906,12286,2194,17228,1812,10652,8565
12/01/11,1300,31697,5760,12130,2158,16803,1809,10327,8475
12/01/11,1400,31381,5626,12038,2115,16414,1785,10125,8418
12/01/11,1500,31091,5502,11984,2076,16060,1769,9911,8255
12/01/11,1600,31241,5433,11982,2031,15785,1752,9922,8105
12/01/11,1700,32812,5646,12204,2056,16158,1778,10409,8288
12/01/11,1800,36031,6289,12906,2226,17422,1909,11738,9075
12/01/11,1900,36396,6521,13361,2327,18125,1944,12147,9289
12/01/11,2000,36092,6615,13269,2309,18313,1933,12255,9306
12/01/11,2100,35434,6583,13053,2301,18438,1918,12210,9165
12/01/11,2200,33970,6375,12740,2239,18280,1861,11863,8877
12/01/11,2300,31480,6093,12219,2109,17530,1758,11194,8366
12/01/11,2400,29062,5755,11298,1973,16641,1654,10592,7756
11/30/11,100,24204,4692,10646,1894,15182,1436,8583,7136
11/30/11,200,23323,4581,10080,1836,14834,1378,8436,6847
11/30/11,300,22968,4600,9803,1798,14694,1346,8453,6742
11/30/11,400,22963,4602,9658,1789,14813,1364,8594,6751
11/30/11,500,23744,4816,9636,1834,14996,1404,9039,6879
11/30/11,600,26025,5197,9908,1950,15902,1482,9986,7255
11/30/11,700,29950,5802,10679,2179,17318,1636,11397,8231
11/30/11,800,31714,6074,11919,2290,18129,1750,11829,8733
11/30/11,900,31676,6112,12374,2269,18057,1765,11462,8832
11/30/11,1000,31546,6136,12448,2259,18044,1807,11063,8920
11/30/11,1100,31608,6108,12412,2266,17968,1828,10785,8964
11/30/11,1200,31674,6143,12356,2244,17707,1844,10603,8889
11/30/11,1300,31766,6063,12286,2223,17437,1841,10455,8843
11/30/11,1400,31870,6102,12118,2192,17202,1829,10366,8716
11/30/11,1500,31902,6046,12028,2162,16864,1843,10338,8679
11/30/11,1600,32427,6025,11901,2139,16644,1799,10444,8619
11/30/11,1700,34242,6300,11987,2165,16983,1836,10949,8714
11/30/11,1800,36513,6702,12831,2337,18178,1964,12049,9301
11/30/11,1900,36441,6757,13499,2436,18758,1947,12277,9452
11/30/11,2000,35922,6744,13379,2412,18845,1935,12216,9422
11/30/11,2100,35089,6667,13200,2394,18814,1883,12018,9304
11/30/11,2200,33482,6486,12912,2317,18481,1833,11603,8939
11/30/11,2300,30801,6030,12346,2182,17639,1713,10758,8363
11/30/11,2400,28321,5663,11408,2037,16718,1580,10114,7892
11/29/11,100,23289,4207,10470,1692,13648,1377,7424,6728
11/29/11,200,22302,4091,9879,1635,13260,1285,7099,6569
11/29/11,300,21811,4018,9541,1580,13050,1273,6987,6453
11/29/11,400,21647,3988,9353,1568,12964,1271,6988,6354
11/29/11,500,22248,4112,9347,1584,13163,1295,7212,6417
11/29/11,600,24178,4385,9572,1707,14012,1407,7884,6880
11/29/11,700,27810,4955,10335,1953,15547,1549,9142,7702
